Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response Text
5219,Complete,Clerk of Superior Court,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5220,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5221,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",0,Not Applicable
5222,Complete,Sheriff's Department,0,1,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5223,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5224,Complete,Clerk of Superior Court,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5225,Complete,Clerk of Superior Court,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5226,Complete,Sheriff's Department,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5227,Complete,Clerk of Superior Court,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5228,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree
5229,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree
5230,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5231,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5232,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5233,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5234,Complete,Clerk of Superior Court,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5235,Complete,Sheriff's Department,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5236,Complete,Sheriff's Department,0,1,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",1,Strongly Disagree
5237,Complete,Clerk of Superior Court,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree
5238,Complete,Finance and Performance Management,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5239,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5240,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5241,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5242,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5243,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5244,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5245,Complete,Facilities Management,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5246,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5247,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5248,Complete,Facilities Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5249,Complete,Finance and Performance Management,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5250,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5251,Incomplete,Facilities Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",,
5252,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5253,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5254,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5255,Complete,Facilities Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5256,Complete,Finance and Performance Management,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5257,Complete,Facilities Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5258,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5259,Complete,Clerk of Superior Court,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5260,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",1,Strongly Disagree
5261,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5262,Complete,Finance and Performance Management,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5263,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5264,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5265,Complete,Clerk of Superior Court,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5266,Complete,Finance and Performance Management,0,1,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5267,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5268,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5269,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5270,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5271,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5272,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5273,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5274,Complete,Prosecuting Attorney's Office,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree
5275,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5276,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5277,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5278,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5279,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5280,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5281,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5282,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5283,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5284,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree
5285,Complete,Facilities Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5286,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5287,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5288,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5289,Complete,Finance and Performance Management,0,1,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5290,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5291,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5292,Complete,District Court,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5293,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5294,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5295,Complete,Prosecuting Attorney's Office,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5296,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree
5297,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5298,Complete,Finance and Performance Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5299,Complete,Prosecuting Attorney's Office,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5300,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5301,Complete,Clerk of Superior Court,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree
5302,Complete,Sheriff's Department,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",1,Strongly Disagree
5303,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5304,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",0,Not Applicable
5305,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
5306,Complete,Prosecuting Attorney's Office,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree
