Response_ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response_Text,Qno,Question_alt
4914,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4915,Complete,Planning and Public Works,0,1,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4916,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4917,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4918,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4919,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4920,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4921,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4922,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4923,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4924,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4925,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4926,Complete,Planning and Public Works,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4927,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4928,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4929,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4930,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4931,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4932,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4933,Complete,Facilities Management,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4934,Complete,Planning and Public Works,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4935,Complete,Planning and Public Works,0,0,0,1,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4936,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4937,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4938,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4939,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4940,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4941,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4942,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4943,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4944,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4945,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",1,Strongly Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4946,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4947,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4948,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4949,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4950,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4951,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4952,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",2,Disagree,4,"My supervisor, or someone at work, seems to care about me as a person"
4953,Complete,Planning and Public Works,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4954,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4955,Complete,Planning and Public Works,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4956,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4957,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4958,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4959,Incomplete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",NULL,NULL,4,"My supervisor, or someone at work, seems to care about me as a person"
4960,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4961,Complete,Planning and Public Works,0,0,0,0,"4. My supervisor, or someone at work, seems to care about me as a person",3,Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
4962,Complete,Planning and Public Works,0,0,1,0,"4. My supervisor, or someone at work, seems to care about me as a person",4,Strongly Agree,4,"My supervisor, or someone at work, seems to care about me as a person"
