id,date_listed,project_id,project_name,developer,developer_tier,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,launch_year,handover_year,total_project_units,payment_plan,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,price_usd,price_per_sqft_usd,price_per_m2_usd,mortgage_rate_at_listing
O001807,19-05-2023,OP0034,Burj Binghatti,Sobha,tier1,Jumeirah 1,Jumeirah,25.22826,55.24851,apartment,3BR,3,1730,160.7,burj_khalifa,2022,2027,200,10/90_post_handover,Emirates Towers,Red,46,4.33,2045800,1183,12730,5.9
O001808,25-09-2024,OP0045,Crest Grande,Tiger Group,tier2,Jumeirah 3,Jumeirah,25.20409,55.2386,villa,3BR_villa,3,3031,281.6,golf_course,2024,2025,100,60/40,Baniyas Square,Red,118,3.68,3434500,1133,12199,6.15
O001809,18-01-2023,OP0054,Marina Vista,Danube,tier2,Damac Hills 2,Damac Hills,24.96907,55.29362,villa,4BR_villa,4,2938,272.9,park,2023,2025,800,80/20,Ibn Battuta,Red,238,25.44,961600,327,3523,5.9
O001810,14-07-2025,OP0186,Sobha Reserve,MAG,tier2,The Views,The Greens,25.10979,55.17636,apartment,1BR,1,773,71.8,park,2022,2028,400,70/30,Dubai Internet City,Red,16,13.85,496500,642,6913,5.5
O001811,19-11-2024,OP0024,Marina Vista,Omniyat,tier1,The Valley,Dubai-Al Ain Road,24.96651,55.47671,villa,3BR_villa,3,2161,200.7,community,2023,2024,400,60/40,Noor Bank,Red,382,32.76,811700,376,4043,6.15
O001812,22-12-2022,OP0102,Cavalli Tower,Ellington,tier2,DIFC,DIFC,25.21521,55.26624,apartment,3BR,3,1975,183.5,golf_course,2023,2025,800,10/90_post_handover,Mashreq Bank,Red,201,2.16,2610700,1322,14228,5.9
O001813,03-12-2025,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,1BR,1,808,75,city,2021,2026,1500,80/20,Al Jafiliya,Red,63,1.19,515700,638,6872,5.5
O001814,13-05-2021,OP0030,Como Residences,Sobha,tier1,Dubai Sports City,Dubai Sports City,25.04919,55.22519,apartment,studio,0,466,43.3,burj_khalifa,2023,2024,400,80/20,Noor Bank,Red,101,17.19,148100,318,3422,1.9
O001815,28-03-2025,OP0157,One at Palm,Binghatti,tier2,Dubai Creek Harbour,Creek,25.20109,55.34739,villa,6BR_villa,6,7743,719.3,community,2023,2028,100,70/30,Al Qiyadah,Red,123,7.36,5585400,721,7765,6.15
O001816,14-09-2023,OP0033,Beachgate,Meraas,tier1,Arabian Ranches 2,Arabian Ranches,25.05444,55.28876,villa,5BR_villa,5,4299,399.4,city,2022,2027,800,50/50_post_handover,Al Furjan,Red,174,15.94,4447300,1034,11135,6.9
O001817,16-09-2024,OP0013,Burj Binghatti,Emaar,tier1,Jumeirah Islands,Emirates Living,25.04746,55.15715,villa,3BR_villa,3,3652,339.3,community,2021,2027,800,50/50_post_handover,Jebel Ali,Red,66,20.41,4226600,1157,12456,6.15
O001818,21-12-2021,OP0100,Volta,Deyaar,tier2,Falcon City of Wonders,Dubailand,25.02978,55.33378,villa,6BR_villa,6,7603,706.4,marina,2022,2027,400,10/90_post_handover,UAE Exchange,Red,330,19.55,2515100,331,3560,1.9
O001819,16-05-2022,OP0093,Seaside,Binghatti,tier2,The Greens,The Greens,25.10475,55.1953,apartment,studio,0,393,36.5,community,2023,2027,100,70/30,Sharaf DG,Red,13,13,151000,385,4142,2.9
O001820,02-11-2025,OP0117,Marasi Riverside,Binghatti,tier2,City Walk,Al Wasl,25.21423,55.27333,apartment,4BR_penthouse,4,2406,223.6,city,2023,2025,400,50/50_post_handover,Financial Centre,Red,14,1.9,2690400,1118,12034,5.5
O001821,07-01-2026,OP0101,Vela Residences,Omniyat,tier1,Discovery Gardens,Discovery Gardens,25.04015,55.15577,apartment,2BR,2,1346,125,sea,2023,2028,800,60/40,Discovery Gardens,Red,17,21.16,575100,427,4600,5.5
O001822,05-02-2022,OP0049,Crest Grande,Deyaar,tier2,Jumeirah Golf Estates,JGE,25.0074,55.18746,villa,5BR_villa,5,4975,462.2,park,2024,2027,800,10/90_post_handover,Stadium,Red,447,22.85,2822600,567,6107,1.9
O001823,20-05-2024,OP0036,Bulgari Lighthouse,Meraas,tier1,Liwan,Dubailand,25.06785,55.33633,apartment,studio,0,300,27.9,community,2025,2025,800,50/50_post_handover,Al Jafiliya,Red,229,15.68,92300,308,3312,6.9
O001824,17-01-2021,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,studio,0,413,38.3,sea,2021,2026,1500,60/40,World Trade Centre,Red,50,1.19,168300,408,4391,1.9
O001825,20-05-2024,OP0045,Crest Grande,Tiger Group,tier2,Jumeirah 3,Jumeirah,25.20409,55.2386,apartment,studio,0,379,35.2,marina,2024,2025,100,10/90_post_handover,Al Jafiliya,Red,76,3.68,381200,1005,10820,6.9
O001826,07-06-2025,OP0172,Address Residences,Nakheel,tier1,Green Community,DIP,25.00353,55.1803,villa,4BR_villa,4,2991,277.9,city,2025,2026,100,60/40,Dubai Investment Park,Red,29,23.53,1705900,570,6139,6.15
O001827,12-04-2021,OP0165,Aykon City,Sobha,tier1,The Meadows,Emirates Living,25.04572,55.1704,villa,4BR_villa,4,3313,307.8,marina,2021,2024,1500,70/30,Discovery Gardens,Red,35,19.83,2113500,638,6866,1.9
O001828,01-09-2021,OP0136,Address Residences,Deyaar,tier2,Dubailand,Dubailand,25.02877,55.29506,apartment,2BR,2,920,85.5,marina,2022,2026,1500,80/20,First Abu Dhabi Bank,Red,169,18.84,187100,203,2188,1.9
O001829,28-07-2025,OP0175,Safa Towers,Emaar,tier1,Business Bay,Business Bay,25.18991,55.2576,apartment,2BR,2,1058,98.3,park,2021,2028,200,50/50_post_handover,Burj Khalifa/Dubai Mall,Red,28,1.87,826600,782,8412,5.5
O001830,05-03-2023,OP0171,Lagoon,Nakheel,tier1,Business Bay,Business Bay,25.18674,55.25522,apartment,3BR,3,1904,176.9,park,2022,2025,400,80/20,Business Bay,Red,12,2.25,1190200,625,6727,5.9
O001831,29-06-2023,OP0057,Hartland Greens,Dubai Properties,tier1,Motor City,Motor City,25.04604,55.22656,apartment,1BR,1,593,55.1,community,2022,2024,100,80/20,Jumeirah Golf Estates,Red,78,17.48,248100,418,4502,5.9
O001832,09-02-2026,OP0099,Vela Residences,Ellington,tier2,Dubai Studio City,Dubai Studio City,25.0463,55.22941,apartment,3BR,3,1225,113.8,burj_khalifa,2025,2027,800,70/30,Dubai Healthcare City,Green,266,17.38,435500,355,3826,5.5
O001833,04-04-2026,OP0015,Hartland Greens,Ellington,tier2,Dubai Production City,IMPZ,25.0254,55.25064,apartment,1BR,1,1010,93.9,community,2024,2025,1500,60/40,Jebel Ali,Red,150,19.25,284100,281,3026,5.5
O001834,18-10-2021,OP0046,Crest Grande,MAG,tier2,Dubai Marina,Dubai Marina,25.08404,55.13206,apartment,1BR,1,890,82.7,park,2023,2027,400,50/50_post_handover,Mashreq Bank,Red,53,19.07,458300,515,5541,1.9
O001835,13-02-2021,OP0116,Volta,DAMAC,tier1,City Walk,Al Wasl,25.20264,55.27598,apartment,4BR_penthouse,4,3472,322.6,community,2024,2026,1500,80/20,Emirates Towers,Red,22,0.63,2173600,626,6739,1.9
O001836,03-12-2024,OP0007,Six Senses,Ellington,tier2,Dubai Marina,Dubai Marina,25.0801,55.1365,apartment,3BR,3,2201,204.5,community,2022,2026,800,70/30,UAE Pavilion,Red,73,19.03,1613900,733,7893,6.15
O001837,25-04-2021,OP0139,Marina Vista,Sobha,tier1,Sobha Hartland,MBR City,25.18863,55.31016,villa,6BR_villa,6,5619,522,park,2024,2025,100,80/20,Expo 2020,Red,372,3.72,3138900,559,6013,1.9
O001838,21-06-2022,OP0193,Creek Vistas,Ellington,tier2,Jumeirah Golf Estates,JGE,25.02257,55.18983,villa,3BR_villa,3,2569,238.7,city,2022,2027,800,50/50_post_handover,Jumeirah Golf Estates,Red,30,21.2,1503400,585,6299,2.9
O001839,26-08-2025,OP0063,Sobha Reserve,Select Group,tier2,La Mer,Jumeirah,25.22267,55.27572,apartment,2BR,2,1226,113.9,city,2022,2027,800,70/30,Emirates Towers,Red,18,2.83,1444100,1178,12676,5.5
O001840,17-07-2024,OP0122,Safa Towers,MAG,tier2,Jumeirah Village Circle,JVC,25.05555,55.201,apartment,2BR,2,1237,114.9,park,2022,2026,400,60/40,Al Furjan,Red,75,17.4,557500,451,4853,6.15
O001841,09-02-2026,OP0172,Address Residences,Nakheel,tier1,Green Community,DIP,25.00353,55.1803,villa,4BR_villa,4,3707,344.4,community,2025,2026,100,10/90_post_handover,UAE Pavilion,Red,73,23.53,1898400,512,5512,5.5
O001842,13-10-2021,OP0033,Beachgate,Meraas,tier1,Arabian Ranches 2,Arabian Ranches,25.05444,55.28876,villa,5BR_villa,5,6283,583.7,golf_course,2022,2027,800,50/50_post_handover,Discovery Gardens,Red,178,15.94,4311800,686,7386,1.9
O001843,08-09-2025,OP0033,Beachgate,Meraas,tier1,Arabian Ranches 2,Arabian Ranches,25.05444,55.28876,villa,4BR_villa,4,3176,295.1,community,2022,2027,800,10/90_post_handover,Sharaf DG,Red,141,15.94,2812000,885,9530,5.5
O001844,18-08-2021,OP0012,Como Residences,Binghatti,tier2,Jumeirah Lake Towers,JLT,25.07027,55.15026,apartment,1BR,1,615,57.1,city,2023,2026,400,70/30,Al Furjan,Red,61,18.85,193800,315,3392,1.9
O001845,12-11-2021,OP0111,Six Senses,Binghatti,tier2,Dubai Festival City,Festival City,25.21814,55.36466,apartment,1BR,1,816,75.9,city,2021,2026,200,60/40,Abu Baker Al Siddique (G),Green,96,9.37,304400,373,4013,1.9
O001846,03-04-2025,OP0007,Six Senses,Ellington,tier2,Dubai Marina,Dubai Marina,25.0801,55.1365,apartment,1BR,1,673,62.5,community,2022,2026,800,80/20,UAE Pavilion,Red,73,19.03,577700,859,9242,6.15
O001847,12-06-2021,OP0062,Forte,Dubai Properties,tier1,Al Furjan,Al Furjan,25.02889,55.13714,apartment,1BR,1,818,76,park,2023,2025,800,80/20,MRT-1,Red,10,23.26,216800,265,2853,1.9
O001848,27-10-2024,OP0028,One at Palm,Nakheel,tier1,Arabian Ranches 2,Arabian Ranches,25.0482,55.27553,villa,6BR_villa,6,6338,588.8,marina,2022,2027,200,60/40,Jumeirah Golf Estates,Red,136,16.57,6831900,1078,11603,6.15
O001849,26-04-2022,OP0071,Cavalli Tower,Danube,tier2,Dubai Production City,IMPZ,25.03263,55.23328,apartment,1BR,1,807,75,sea,2023,2027,200,70/30,Emirates Towers,Red,253,18.76,246600,306,3290,2.9
O001850,14-11-2025,OP0078,Six Senses,Select Group,tier2,Dubai Islands,Deira Islands,25.28598,55.31336,villa,5BR_villa,5,4879,453.3,marina,2023,2025,100,70/30,Al Qiyadah,Red,43,10.62,5441000,1115,12004,5.5
O001851,11-02-2024,OP0155,Six Senses,Nakheel,tier1,Motor City,Motor City,25.05555,55.23457,apartment,studio,0,488,45.3,sea,2024,2027,100,50/50_post_handover,Danube,Red,144,16.25,295000,605,6513,6.9
O001852,26-07-2025,OP0052,Grande,Danube,tier2,Meydan,Meydan,25.15857,55.27805,apartment,2BR,2,1068,99.2,golf_course,2022,2026,1500,60/40,Centrepoint,Red,201,4.31,843500,790,8503,5.5
O001853,21-01-2025,OP0129,Seaside,Aldar,tier1,Expo City,Dubai South,24.96544,55.16893,apartment,1BR,1,792,73.5,community,2023,2027,400,50/50_post_handover,Expo 2020,Red,30,27.87,288800,365,3927,6.15
O001854,16-09-2025,OP0200,Marina Vista,MAG,tier2,Living Legends,Dubailand,25.07413,55.29691,apartment,2BR,2,864,80.3,park,2025,2025,1500,60/40,Dubai Healthcare City,Green,209,13.87,341600,395,4254,5.5
O001855,20-01-2024,OP0098,Crest Grande,Meraas,tier1,Dubai Studio City,Dubai Studio City,25.03842,55.22779,apartment,studio,0,551,51.2,golf_course,2022,2026,800,10/90_post_handover,MRT-1,Red,116,18.27,221000,401,4320,6.9
O001856,22-09-2024,OP0002,Cavalli Tower,Emaar,tier1,Arabian Ranches 2,Arabian Ranches,25.0588,55.26345,villa,3BR_villa,3,2989,277.7,sea,2022,2027,800,60/40,Noor Bank,Red,104,15.43,3390900,1135,12213,6.15
O001857,28-10-2022,OP0013,Burj Binghatti,Emaar,tier1,Jumeirah Islands,Emirates Living,25.04746,55.15715,villa,4BR_villa,4,4452,413.6,marina,2021,2027,800,70/30,Al Furjan,Red,27,20.41,4698900,1055,11361,5.9
O001858,12-08-2023,OP0143,Marasi Riverside,Binghatti,tier2,Jumeirah Lake Towers,JLT,25.06138,55.13942,apartment,1BR,1,670,62.2,community,2022,2026,1500,70/30,Al Furjan,Red,50,20.32,362700,542,5830,6.9
O001859,02-04-2021,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,2BR,2,1038,96.4,park,2021,2026,1500,50/50_post_handover,Business Bay,Red,8,1.19,378800,365,3928,1.9
O001860,02-03-2021,OP0155,Six Senses,Nakheel,tier1,Motor City,Motor City,25.05555,55.23457,apartment,1BR,1,812,75.4,community,2024,2027,100,80/20,Jumeirah Golf Estates,Red,95,16.25,225900,278,2997,1.9
O001861,14-11-2021,OP0078,Six Senses,Select Group,tier2,Dubai Islands,Deira Islands,25.28598,55.31336,apartment,3BR,3,2376,220.7,marina,2023,2025,100,60/40,Salah Al Din (G),Green,19,10.62,1454400,612,6589,1.9
O001862,12-12-2021,OP0096,Marina Vista,Azizi,tier2,The Meadows,Emirates Living,25.04211,55.15921,villa,5BR_villa,5,7412,688.6,city,2023,2025,1500,60/40,Discovery Gardens,Red,20,20.78,5538700,747,8043,1.9
O001863,10-04-2024,OP0036,Bulgari Lighthouse,Meraas,tier1,Liwan,Dubailand,25.06785,55.33633,apartment,2BR,2,1121,104.1,community,2025,2025,800,70/30,Business Bay,Red,186,15.68,362100,323,3479,6.9
O001864,13-11-2025,OP0032,Forte,Binghatti,tier2,Jumeirah 3,Jumeirah,25.21752,55.23343,villa,4BR_villa,4,3237,300.8,burj_khalifa,2022,2026,100,60/40,Creek,Green,146,4.7,4082700,1261,13575,5.5
O001865,28-07-2022,OP0018,Six Senses,Meraas,tier1,Dubai Studio City,Dubai Studio City,25.03393,55.21167,apartment,3BR,3,1363,126.6,community,2023,2027,1500,60/40,MRT-1,Red,95,19.22,345400,253,2727,2.9
O001866,07-12-2023,OP0120,Seaside,Tiger Group,tier2,The Springs,Emirates Living,25.04604,55.18125,villa,6BR_villa,6,6821,633.7,burj_khalifa,2025,2025,100,70/30,Ibn Battuta,Red,81,19.25,6529500,957,10303,6.9
O001867,17-12-2025,OP0163,Damac Bay,Emaar,tier1,Palm Jumeirah,Palm Jumeirah,25.11006,55.13787,villa,3BR_villa,3,2231,207.3,community,2023,2028,400,80/20,Expo 2020,Red,209,16.81,2750800,1233,13271,5.5
O001868,24-12-2023,OP0029,Lagoon,DAMAC,tier1,Dubai Investment Park,DIP,24.99719,55.19027,apartment,1BR,1,685,63.6,park,2023,2026,1500,50/50_post_handover,Max,Red,341,23.8,258300,377,4062,6.9
O001869,11-04-2024,OP0104,Address Residences,Deyaar,tier2,Maritime City,Maritime City,25.26425,55.2666,apartment,4BR_penthouse,4,3491,324.3,city,2022,2028,400,50/50_post_handover,Max,Red,55,7.5,2516200,721,7758,6.9
O001870,13-03-2025,OP0131,Crest Grande,Azizi,tier2,Madinat Jumeirah Living,Jumeirah,25.13959,55.17254,apartment,1BR,1,807,75,park,2025,2026,200,80/20,Mall of the Emirates,Red,49,12.09,939900,1164,12529,6.15
O001871,14-07-2022,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,apartment,1BR,1,744,69.1,community,2022,2027,400,50/50_post_handover,Financial Centre,Red,9,2.05,743500,1000,10759,2.9
O001872,18-02-2026,OP0080,Crest Grande,Meraas,tier1,Expo City,Dubai South,24.96292,55.16648,apartment,2BR,2,850,79,burj_khalifa,2021,2027,1500,70/30,Dubai Investment Park,Red,42,28.23,458100,539,5798,5.5
O001873,13-10-2023,OP0123,One at Palm,Danube,tier2,Jumeirah Village Triangle,JVT,25.04438,55.19034,apartment,studio,0,532,49.4,burj_khalifa,2025,2028,100,60/40,Discovery Gardens,Red,63,18.98,263500,495,5329,6.9
O001874,31-03-2024,OP0030,Como Residences,Sobha,tier1,Dubai Sports City,Dubai Sports City,25.04919,55.22519,apartment,4BR_penthouse,4,2791,259.3,park,2023,2024,400,50/50_post_handover,Jumeirah Golf Estates,Red,80,17.19,961700,345,3709,6.9
O001875,15-11-2023,OP0139,Marina Vista,Sobha,tier1,Sobha Hartland,MBR City,25.18863,55.31016,apartment,1BR,1,730,67.8,marina,2024,2025,100,80/20,Financial Centre,Red,48,3.72,774800,1061,11420,6.9
O001876,30-05-2023,OP0179,Damac Bay,Binghatti,tier2,Sustainable City,Sustainable City,24.98339,55.27192,villa,5BR_villa,5,4304,399.8,pool,2022,2025,1500,80/20,Abu Baker Al Siddique (G),Green,404,23.78,2528000,587,6323,5.9
O001877,16-03-2021,OP0096,Marina Vista,Azizi,tier2,The Meadows,Emirates Living,25.04211,55.15921,villa,3BR_villa,3,2360,219.2,community,2023,2025,1500,50/50_post_handover,Jumeirah Golf Estates,Red,26,20.78,1193800,506,5445,1.9
O001878,26-06-2023,OP0183,Seaside,Select Group,tier2,Bukadra,Bukadra,25.17647,55.34308,villa,5BR_villa,5,6221,577.9,park,2025,2025,200,60/40,Mashreq Bank,Red,237,7.29,3826200,615,6621,5.9
O001879,18-01-2022,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,2BR,2,1131,105.1,city,2021,2026,1500,80/20,Financial Centre,Red,30,1.19,490700,434,4668,1.9
O001880,31-12-2024,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,1BR,1,700,65,burj_khalifa,2021,2026,1500,70/30,Al Karama,Red,100,1.19,485900,694,7473,6.15
O001881,01-04-2021,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,villa,3BR_villa,3,2547,236.6,park,2022,2027,400,60/40,Emirates Towers,Red,6,2.05,2155800,847,9112,1.9
O001882,19-01-2023,OP0014,Beachgate,Select Group,tier2,Dubai Studio City,Dubai Studio City,25.03765,55.22495,apartment,3BR,3,1770,164.4,community,2024,2027,800,80/20,UAE Pavilion,Red,118,18.43,533400,301,3245,5.9
O001883,24-09-2022,OP0122,Safa Towers,MAG,tier2,Jumeirah Village Circle,JVC,25.05555,55.201,apartment,studio,0,405,37.6,sea,2022,2026,400,60/40,Discovery Gardens,Red,78,17.4,146000,360,3880,2.9
O001884,07-04-2026,OP0184,Como Residences,Emaar,tier1,Azizi Riviera,MBR City,25.18397,55.29577,apartment,3BR,3,1729,160.6,burj_khalifa,2021,2027,200,10/90_post_handover,Max,Red,74,2.61,1303600,754,8116,5.5
O001885,29-10-2025,OP0177,Grande,Deyaar,tier2,World Islands,World Islands,25.22822,55.16473,apartment,2BR,2,969,90,burj_khalifa,2021,2026,400,60/40,Salah Al Din (G),Green,206,11.56,1968800,2032,21873,5.5
O001886,14-08-2021,OP0177,Grande,Deyaar,tier2,World Islands,World Islands,25.22822,55.16473,apartment,2BR,2,1199,111.4,pool,2021,2026,400,10/90_post_handover,Business Bay,Red,134,11.56,1024700,855,9200,1.9
O001887,09-10-2025,OP0165,Aykon City,Sobha,tier1,The Meadows,Emirates Living,25.04572,55.1704,villa,4BR_villa,4,3783,351.5,park,2021,2024,1500,50/50_post_handover,Jumeirah Golf Estates,Red,28,19.83,3797400,1004,10804,5.5
O001888,28-06-2021,OP0007,Six Senses,Ellington,tier2,Dubai Marina,Dubai Marina,25.0801,55.1365,apartment,2BR,2,954,88.6,city,2022,2026,800,60/40,Sharaf DG,Red,76,19.03,495200,519,5587,1.9
O001889,08-06-2024,OP0137,Damac Bay,Binghatti,tier2,Madinat Jumeirah Living,Jumeirah,25.12162,55.19646,apartment,2BR,2,1254,116.5,city,2023,2028,100,50/50_post_handover,Dubai Internet City,Red,38,11.5,1597300,1274,13708,6.9
O001890,20-08-2023,OP0003,One at Palm,Deyaar,tier2,Jumeirah Golf Estates,JGE,25.01301,55.19884,villa,4BR_villa,4,3715,345.2,city,2025,2026,200,50/50_post_handover,Jumeirah Golf Estates,Red,45,21.85,3034000,817,8790,6.9
O001891,04-03-2026,OP0167,Cavalli Tower,Nakheel,tier1,Green Community,DIP,24.99931,55.16154,villa,3BR_villa,3,2407,223.6,park,2022,2026,800,10/90_post_handover,Dubai Investment Park,Red,18,24.77,1276300,530,5707,5.5
O001892,15-03-2024,OP0110,Crest Grande,Azizi,tier2,Pearl Jumeira,Jumeirah,25.21164,55.26648,apartment,1BR,1,754,70,park,2023,2027,400,60/40,Al Jafiliya,Red,39,1.79,1013900,1345,14474,6.9
O001893,22-04-2022,OP0163,Damac Bay,Emaar,tier1,Palm Jumeirah,Palm Jumeirah,25.11006,55.13787,apartment,2BR,2,894,83.1,park,2023,2028,400,60/40,Burj Khalifa/Dubai Mall,Red,208,16.81,1107300,1238,13324,2.9
O001894,25-12-2025,OP0076,Como Residences,Emaar,tier1,Umm Suqeim,Jumeirah,25.15958,55.20256,villa,5BR_villa,5,4681,434.9,park,2023,2026,200,10/90_post_handover,Noor Bank,Red,56,8.35,5070700,1083,11661,5.5
O001895,21-07-2023,OP0096,Marina Vista,Azizi,tier2,The Meadows,Emirates Living,25.04211,55.15921,villa,5BR_villa,5,4339,403.1,marina,2023,2025,1500,50/50_post_handover,Financial Centre,Red,267,20.78,4624800,1066,11473,6.9
O001896,07-09-2023,OP0190,Crest Grande,Ellington,tier2,Meydan,Meydan,25.1521,55.293,apartment,3BR,3,1844,171.3,city,2021,2024,1500,50/50_post_handover,Burj Khalifa/Dubai Mall,Red,68,5.35,1357100,736,7920,6.9
O001897,16-01-2024,OP0188,Damac Bay,Azizi,tier2,Jumeirah Village Circle,JVC,25.05629,55.22385,apartment,2BR,2,1141,106,sea,2024,2028,400,10/90_post_handover,Sharaf DG,Red,83,16.47,695700,610,6564,6.9
O001898,03-03-2025,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,apartment,4BR_penthouse,4,3150,292.7,park,2022,2027,400,80/20,Burj Khalifa/Dubai Mall,Red,23,2.05,3634500,1154,12418,6.15
O001899,31-07-2023,OP0109,Burj Binghatti,Dubai Properties,tier1,Green Community,DIP,25.0047,55.16951,villa,4BR_villa,4,3394,315.3,sea,2023,2027,400,60/40,Danube,Red,63,23.87,2098500,618,6656,6.9
O001900,25-07-2023,OP0066,Address Residences,Ellington,tier2,The Views,The Greens,25.11082,55.17792,apartment,1BR,1,707,65.7,burj_khalifa,2024,2025,400,60/40,Sharaf DG,Red,17,13.66,528900,748,8054,6.9
O001901,23-11-2022,OP0029,Lagoon,DAMAC,tier1,Dubai Investment Park,DIP,24.99719,55.19027,apartment,1BR,1,530,49.2,community,2023,2026,1500,80/20,Ibn Battuta,Red,111,23.8,159200,301,3236,5.9
O001902,15-05-2021,OP0125,Como Residences,Aldar,tier1,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16732,55.30603,apartment,studio,0,376,34.9,park,2023,2027,400,50/50_post_handover,Stadium,Red,186,4.6,208200,554,5962,1.9
O001903,02-04-2022,OP0127,Safa Towers,Sobha,tier1,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16051,55.28928,apartment,3BR,3,2343,217.7,city,2024,2026,800,60/40,Burj Khalifa/Dubai Mall,Red,60,4.35,1395600,596,6412,2.9
O001904,07-10-2025,OP0093,Seaside,Binghatti,tier2,The Greens,The Greens,25.10475,55.1953,apartment,studio,0,481,44.7,park,2023,2027,100,80/20,Mall of the Emirates,Red,23,13,273100,567,6106,5.5
O001905,16-12-2022,OP0074,Damac Bay,Omniyat,tier1,Arabian Ranches,Arabian Ranches,25.0451,55.27953,villa,4BR_villa,4,3683,342.1,city,2022,2024,1500,60/40,Mall of the Emirates,Red,136,16.92,2679900,728,7833,5.9
O001906,18-02-2024,OP0062,Forte,Dubai Properties,tier1,Al Furjan,Al Furjan,25.02889,55.13714,apartment,2BR,2,1168,108.6,sea,2023,2025,800,10/90_post_handover,Jumeirah Golf Estates,Red,38,23.26,753600,645,6943,6.9
O001907,27-01-2023,OP0150,Bulgari Lighthouse,Binghatti,tier2,Al Furjan,Al Furjan,25.03031,55.15208,apartment,2BR,2,1095,101.7,golf_course,2023,2028,800,60/40,UAE Pavilion,Red,29,22.27,504700,461,4962,5.9
O001908,29-12-2024,OP0177,Grande,Deyaar,tier2,World Islands,World Islands,25.22822,55.16473,apartment,2BR,2,946,87.9,marina,2021,2026,400,50/50_post_handover,Stadium (G),Green,260,11.56,1612100,1705,18350,6.15
O001909,08-08-2022,OP0140,Bayview,Meraas,tier1,Jumeirah 1,Jumeirah,25.22967,55.25416,apartment,studio,0,483,44.9,park,2021,2026,200,50/50_post_handover,Burj Khalifa/Dubai Mall,Red,49,4.15,436100,902,9712,2.9
O001910,07-11-2024,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,3BR,3,1643,152.6,marina,2021,2026,1500,50/50_post_handover,Business Bay,Red,12,1.19,1346000,819,8821,6.15
O001911,20-02-2024,OP0118,One at Palm,DAMAC,tier1,Motor City,Motor City,25.0506,55.23157,apartment,2BR,2,1284,119.3,sea,2025,2027,100,70/30,Discovery Gardens,Red,113,16.86,697000,543,5842,6.9
